id,ORG,GPE,DATE,NORP,PERSON,MONEY,CARDINAL,LOC,ORDINAL,TIME,QUANTITY,FAC,WORK_OF_ART,LAW,PRODUCT,PERCENT,EVENT,LANGUAGE
pjl5lt,2,8,4,5,5,0,4,2,0,0,0,1,0,0,0,0,0,0
pjl4gn,67,3,21,0,8,5,3,0,2,0,0,0,1,0,0,1,0,0
pjl2kd,6,3,3,3,13,0,6,1,5,0,0,0,0,0,0,0,0,0
pjkyz8,5,6,5,0,9,0,5,0,0,2,0,0,0,0,0,0,0,0
pjkxsx,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjkwqe,16,7,8,0,5,0,6,0,1,0,0,0,1,0,0,1,0,0
pjf5cp,9,4,4,0,14,0,0,0,2,1,0,0,0,0,0,0,0,0
pjjxtx,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pjjnzp,2,5,5,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0
pjjnp3,30,16,7,0,6,0,8,0,1,0,0,2,0,0,7,0,0,0
pjjn6j,4,5,6,1,4,2,3,1,2,0,0,0,0,0,0,0,0,0
pjjgzu,4,9,19,2,15,0,0,2,1,3,0,1,0,0,0,0,0,0
pjiaqg,7,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0
pji1j9,1,4,3,1,3,0,1,0,0,2,2,0,0,0,0,0,0,0
pjhhhg,11,22,24,11,4,0,6,0,1,0,0,0,0,0,1,8,0,0
pjh7ao,5,39,10,11,6,7,5,0,2,0,1,0,0,0,0,2,0,0
pjgry3,13,3,15,2,11,0,2,0,2,0,0,0,0,0,0,0,0,0
pjggs0,12,16,20,3,21,0,11,1,0,4,3,1,1,0,0,1,1,0
pjev05,5,2,2,1,9,0,0,0,0,0,0,0,0,1,0,0,1,0
pjeo1h,7,3,14,0,12,0,4,0,1,0,0,0,0,0,0,0,0,0
pjei6q,15,6,3,0,7,0,3,0,0,0,1,0,0,0,0,0,0,0
pjdjji,13,7,10,1,14,0,1,0,0,0,0,0,0,0,0,1,0,0
pjrihs,13,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
pjqcvj,23,16,17,3,33,1,4,0,4,3,0,0,0,0,1,0,0,0
pjqigu,24,35,20,16,22,0,10,0,1,3,0,0,0,0,0,0,0,0
pjr6nb,9,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
pjpim1,9,13,14,1,32,3,4,0,0,0,0,0,0,0,1,0,0,0
pjpxmt,2,3,4,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0
pjpr3d,38,25,17,3,22,2,8,0,2,0,0,3,1,0,0,0,0,0
pjorm6,10,11,12,2,12,2,4,0,1,0,0,0,1,0,0,0,0,0
pjnk4x,14,27,17,3,3,1,12,0,1,0,0,0,0,0,1,0,0,0
pjnj4n,5,1,4,0,10,0,0,0,2,0,0,0,0,1,1,0,0,0
pjnhuf,4,7,7,4,13,3,15,2,0,8,0,0,0,0,0,0,1,0
pjlnvj,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pjlhuf,43,30,20,22,10,5,11,0,0,0,0,0,0,0,0,0,1,0
pjldw6,10,19,6,0,7,0,4,2,1,4,5,0,3,0,0,0,0,0
pjyj9l,5,3,2,0,7,0,5,0,0,0,0,0,1,0,0,0,0,0
pjydi9,6,1,13,0,32,1,1,0,0,0,0,0,0,0,2,0,0,0
pjyc37,2,0,4,1,2,0,13,0,1,0,0,0,1,0,0,0,0,0
pjy981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjy5vb,1,4,3,0,2,0,3,0,0,1,0,1,0,0,0,0,0,0
pjxuht,5,3,5,0,3,0,0,0,1,1,0,1,0,0,0,0,0,0
pjxtp4,17,6,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
pjxm56,0,6,3,0,4,0,3,0,1,2,0,2,0,0,0,0,0,0
pjx0e5,25,50,12,39,4,1,11,0,3,3,0,0,0,0,1,0,0,0
pjws5y,13,12,16,1,38,1,14,0,2,5,2,0,1,0,0,0,1,0
pjwrko,36,3,5,18,3,0,0,0,2,0,0,0,0,1,0,1,0,0
pjwjo8,7,7,14,0,2,0,3,1,0,0,0,0,0,0,1,2,0,0
pjw8ml,6,7,13,3,21,4,5,0,2,0,0,0,0,0,0,0,0,0
pjw0bk,16,8,17,0,11,0,16,0,0,1,0,0,0,0,0,0,3,0
pjvnbr,12,5,19,1,7,0,6,2,0,0,0,0,0,0,1,4,0,0
pjvkcx,29,20,19,3,12,0,12,1,3,1,0,0,0,0,3,0,0,0
pjv2pa,2,5,5,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0
pjv1kz,5,5,3,1,4,0,1,0,1,0,0,0,0,0,0,2,0,0
pjucuu,5,2,8,0,3,1,4,0,2,2,0,0,0,0,0,0,0,0
pju1qc,35,13,9,7,11,3,9,0,1,0,0,0,0,0,0,1,0,0
pjtxbt,13,12,10,5,7,0,2,0,1,0,0,0,0,0,0,0,1,0
pjtx3u,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjt0m1,38,14,15,3,51,0,7,0,3,0,0,0,1,0,2,3,0,0
pjsv90,21,5,12,1,12,0,1,0,0,6,1,1,0,0,1,0,0,0
pk0can,5,4,6,0,7,0,3,0,0,0,0,0,0,0,1,0,0,0
pjzn1d,8,4,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0
pjzke6,12,4,8,2,9,1,2,0,2,1,0,0,0,0,0,0,0,0
pjwh02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pjyvgm,6,5,5,0,5,0,0,1,1,0,0,0,0,1,0,0,1,2
pk8g41,6,21,12,7,3,0,6,0,0,0,2,0,0,0,0,0,0,0
pk6jvs,11,17,11,0,21,0,17,2,0,0,0,1,0,0,1,0,0,0
pk65ox,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pk51ld,12,14,21,2,22,1,6,0,0,1,0,2,1,0,0,0,0,0
pk3tnt,3,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0
pk3gxm,4,5,4,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0
pk2hsk,8,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
pk2hda,5,8,7,1,6,0,3,0,2,0,0,0,0,0,0,0,0,0
pk2f0e,25,10,6,3,10,0,8,2,4,0,0,0,0,0,0,0,0,0
pk1vsc,16,23,12,2,9,0,1,0,0,1,0,0,2,1,0,1,0,0
pk1mx0,7,15,6,3,14,0,7,0,0,1,3,0,0,0,1,0,0,0
pk1gmu,6,6,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
pk18tw,7,13,12,1,14,0,12,0,0,3,0,0,1,0,0,0,0,0
pk144g,1,4,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pk12sq,18,1,5,0,12,0,3,7,0,0,3,0,0,0,0,0,3,0
pk0w2x,8,8,6,3,8,7,3,1,2,5,0,0,0,0,0,4,0,0
pk0sjx,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pkex59,7,7,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
pkeutk,8,5,11,1,15,1,9,2,1,0,0,1,0,0,1,4,0,0
pkesiw,8,5,6,1,11,0,2,3,0,0,0,0,0,0,0,0,0,0
pkekej,17,18,9,1,14,1,3,0,2,0,0,1,1,0,0,0,0,0
pkelvs,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pkegbp,117,72,83,0,162,16,43,1,7,21,16,5,1,0,2,1,0,0
pkdw71,62,6,11,2,13,1,7,0,1,0,0,1,0,0,2,0,0,0
pkduiu,6,8,7,8,3,0,0,5,1,4,7,0,0,0,0,0,0,0
pkdn6n,52,33,26,13,17,2,13,1,0,0,0,1,0,0,1,0,0,0
pkd8il,14,27,16,20,13,0,6,0,1,1,0,0,0,1,0,0,2,0
pkd25j,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pkcy4k,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pkcwwp,13,6,15,1,25,1,3,0,0,1,0,0,0,0,0,0,0,0
pkchxd,13,18,31,9,38,0,10,0,0,2,0,3,2,0,1,0,0,0
pkc9w8,11,5,21,0,4,0,4,2,1,0,0,0,1,0,0,3,0,0
pkc814,14,3,13,0,2,0,1,0,1,1,1,0,0,0,1,1,1,0
pkbhiq,15,20,7,7,10,0,1,0,0,0,0,0,0,0,0,0,0,0
pkb2fl,23,7,12,0,9,2,3,0,2,1,0,0,0,0,2,0,0,0
pkal27,14,7,3,0,17,0,4,5,1,0,0,0,0,0,2,1,0,0
pkai1a,17,5,4,4,6,5,1,0,2,0,0,0,0,0,0,2,0,0
pka18j,6,8,5,1,9,4,4,1,0,0,0,1,0,0,0,0,0,1
pka01r,18,4,2,3,6,0,8,2,2,0,0,0,0,0,0,0,0,0
pk9iv9,8,3,2,0,1,0,3,0,4,0,4,0,0,0,0,1,2,0
pk8tz0,31,18,12,9,12,0,3,2,0,0,0,0,0,0,0,0,0,0
pklmlz,9,1,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
pkllrz,3,3,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
pklioy,22,12,16,1,18,0,1,0,0,0,0,2,0,0,0,0,0,0
pkl5kr,32,20,13,0,14,0,11,1,0,1,0,0,0,0,4,3,0,0
pkl2mb,11,3,5,0,11,0,1,0,0,0,0,0,1,0,2,0,1,0
pkl0cw,26,13,26,0,13,4,13,0,0,0,0,0,1,0,0,8,1,0
pkkq2m,4,7,3,0,4,0,2,5,2,0,0,0,0,0,2,2,0,0
pkkles,5,9,11,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0
pkkkm7,33,7,11,0,16,2,6,0,2,1,0,0,0,0,4,0,0,0
pkkgdu,16,11,9,0,18,1,7,1,1,1,1,0,2,0,0,0,0,0
pkkf3y,10,5,15,0,5,0,8,0,2,1,0,0,0,0,1,1,0,0
pkkctj,6,3,3,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0
pkk6b9,5,9,11,0,13,0,0,2,0,0,0,0,0,0,0,0,0,0
pkk5bf,15,35,18,1,19,0,17,0,0,4,2,3,0,0,2,4,4,0
pkk0dx,10,7,8,0,32,0,3,0,2,1,0,0,1,2,0,0,0,0
pkk000,20,0,9,8,4,6,3,0,1,0,0,0,0,0,0,3,0,0
pkimd4,13,3,5,0,3,0,4,2,0,2,0,0,0,0,0,0,0,0
pkjkvt,7,1,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
pkir86,11,4,14,0,9,0,17,4,2,0,0,0,1,0,0,8,0,0
pkiejr,19,13,22,4,12,3,13,0,4,0,0,0,2,0,1,2,0,1
pkidg9,9,9,23,2,9,0,11,0,4,0,0,0,0,0,4,3,0,0
pki70o,3,23,13,2,9,1,5,0,2,1,0,0,0,1,0,0,0,0
pki6n8,11,9,15,0,20,4,2,0,1,0,2,0,0,0,2,0,0,0
pkh6al,29,23,14,16,10,2,7,2,2,0,0,0,0,0,0,0,0,0
pkgysp,9,11,10,1,8,1,5,1,0,0,0,0,0,0,1,0,0,0
pkgl1q,24,4,15,0,37,0,2,0,1,1,0,0,2,0,0,0,0,0
pkgh8s,2,6,9,0,14,2,9,0,0,0,0,1,0,0,0,0,0,0
pkgec0,1,4,5,0,1,2,0,0,0,0,0,0,0,0,0,7,0,0
pkgbye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkg4f6,6,6,3,0,3,0,5,0,0,1,1,0,0,0,0,0,0,1
pkfhc3,7,2,4,0,9,0,1,0,1,0,0,0,0,0,3,0,1,0
pknm4x,35,17,37,10,42,0,23,1,1,1,0,2,1,5,0,0,0,0
pkmves,1,13,6,0,5,0,3,5,0,6,4,0,0,0,0,0,0,0
pkmr2j,14,9,10,1,13,0,2,1,1,0,0,0,1,0,0,0,2,0
pkvvli,2,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkvsca,6,11,12,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0
pkvrlt,18,9,1,1,4,0,11,0,0,0,0,0,2,0,0,0,0,0
pkviqo,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pkvhzz,14,3,3,0,1,0,3,1,0,0,0,0,1,0,3,0,0,0
pkujv8,28,25,30,2,47,1,20,0,0,3,1,2,2,0,1,1,0,0
pkujln,15,18,13,13,21,0,10,0,1,3,0,0,0,0,0,0,1,0
pkudl5,21,23,11,0,11,16,19,1,0,0,3,3,4,0,0,0,0,0
pkua1m,15,1,6,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0
pku23p,4,5,11,0,14,2,2,0,0,1,0,0,0,0,0,0,0,0
pkt6xv,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pks7hr,13,2,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0
pks62a,11,5,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
pkrrbi,16,14,18,0,12,0,12,0,1,1,1,0,0,0,2,5,0,0
pkqon6,39,8,30,4,9,0,5,4,1,1,0,2,0,1,0,0,0,0
pkqma3,62,6,11,2,13,1,7,0,1,0,0,1,0,0,2,0,0,0
pkqgr1,6,4,9,0,8,1,2,0,0,0,0,0,1,0,0,0,0,0
pkq5x8,4,6,8,1,6,0,2,0,0,1,0,0,1,0,0,0,0,0
pkpvss,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkpoz7,9,8,5,1,2,4,5,0,0,0,0,0,0,0,1,0,0,0
pkpn2o,7,2,2,0,2,0,10,0,0,0,0,0,0,0,1,0,0,0
pkpe2p,16,14,15,3,7,0,12,1,3,1,0,0,0,0,3,0,0,0
pko0ea,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
pknzge,6,3,3,1,2,0,4,0,0,0,0,0,0,0,0,1,0,0
pknzbf,7,13,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
pknvzc,3,13,8,5,9,2,10,0,0,1,0,0,0,0,1,0,0,0
pl2eau,21,3,18,0,43,0,6,1,2,1,0,1,2,0,0,0,0,0
pl217w,10,9,10,3,15,1,5,0,0,2,0,0,0,3,0,0,0,0
pl1tby,11,1,2,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
pl1qhz,14,5,10,0,1,4,5,0,1,3,0,0,0,0,0,3,0,1
pl1pej,9,1,6,1,10,0,2,0,0,1,0,0,1,0,0,1,1,0
pl1nq2,8,15,5,4,9,3,2,0,2,0,0,0,0,0,0,0,0,0
pl1m9o,7,10,28,0,0,0,5,6,2,0,3,0,0,0,0,0,1,0
pl1gss,4,12,10,2,11,0,3,0,2,0,1,0,2,0,0,0,0,0
pl1dza,25,8,17,0,8,6,14,0,2,2,0,3,0,0,1,3,0,0
pl19rd,7,5,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
pl0uy1,4,1,1,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0
pl0tio,28,25,30,2,47,1,20,0,0,3,1,2,2,0,1,1,0,0
pl0sn9,6,2,9,0,7,0,5,0,0,2,0,0,0,0,0,0,0,0
pl06ey,4,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
pkzzsw,4,6,9,1,2,0,5,6,0,0,6,1,0,0,0,1,0,0
pkzxnm,9,11,5,0,6,0,1,0,2,0,0,0,1,0,0,1,0,0
pkzw84,9,14,12,5,24,0,1,5,2,0,0,0,0,0,0,0,0,0
pkzf9o,30,33,15,4,7,5,8,1,1,0,0,0,0,0,2,2,0,0
pkz0mc,6,2,14,1,4,0,2,0,1,0,0,0,0,0,3,0,0,0
pkyww5,12,15,12,3,13,0,0,0,2,0,0,1,0,0,0,0,0,0
pkyuwu,24,23,38,0,18,11,18,0,0,0,0,3,1,0,3,5,0,0
pkys2a,33,29,20,40,32,0,10,0,1,5,0,4,0,0,0,0,2,0
pkuofq,8,4,9,0,1,1,6,2,6,1,1,0,0,0,0,0,0,0
pkuvtb,8,3,12,1,10,0,10,0,1,0,0,0,1,0,0,0,0,0
pky40y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pkxxzf,7,5,4,3,6,1,3,0,0,0,0,1,0,0,0,0,1,0
pkxlkr,24,11,12,0,16,17,18,0,0,1,0,0,1,0,2,0,0,0
pkx7gm,4,2,6,7,9,0,1,0,0,0,0,0,3,0,0,0,0,0
pkx70w,2,5,11,1,3,1,9,0,0,0,0,0,0,0,0,1,0,0
pkx591,8,8,9,4,7,0,4,4,1,1,1,0,0,0,1,3,0,0
pkwx43,4,5,5,0,2,1,3,0,0,0,2,0,0,0,2,0,0,0
pkw1se,17,22,8,16,11,0,4,0,0,0,0,0,0,0,1,0,1,4
pl96f9,4,6,6,1,6,3,0,0,1,1,0,0,0,0,0,0,0,0
pl93nj,13,15,28,4,7,0,11,0,8,0,0,0,0,0,0,0,0,1
pl907q,7,3,5,0,7,0,0,0,0,3,0,0,0,0,0,1,0,0
pl8vvf,14,10,6,1,10,0,1,0,3,2,0,0,1,0,8,1,0,0
pl8ufe,1,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0
pl8txr,15,2,20,0,12,0,13,2,6,1,0,0,1,0,1,0,0,0
pl8ovg,17,3,17,1,11,0,14,0,8,0,0,0,1,0,3,3,0,0
pl8dv4,5,3,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
pl7yxx,14,10,9,1,9,1,2,1,0,1,0,2,0,0,0,0,0,0
pl7xx7,31,3,12,11,9,0,10,2,2,0,0,2,0,0,0,13,0,0
pl7q90,9,1,9,1,14,8,5,0,2,0,0,0,4,0,0,0,0,0
pl7jmb,17,16,25,0,13,0,11,0,0,1,4,6,1,0,1,0,0,0
pl766f,6,7,5,0,3,0,4,6,0,0,0,0,0,0,0,1,0,0
pl75oa,4,15,2,3,3,0,5,0,0,3,14,0,0,0,0,1,0,0
pl63a1,24,18,29,2,19,1,7,0,4,0,0,0,0,0,0,1,0,0
pl61kg,16,12,27,4,33,2,6,0,5,4,0,0,0,1,0,1,0,0
pl5td3,4,13,12,0,5,0,7,1,1,0,0,0,0,0,2,0,0,0
pl5oos,51,2,17,2,11,1,6,0,1,0,0,0,0,0,0,2,0,0
pl5cvx,23,17,32,1,40,0,11,1,5,1,0,0,0,0,1,0,0,0
pl59y8,2,1,6,0,3,3,2,0,0,0,0,0,0,0,1,1,0,0
pl4yl7,28,9,24,11,30,3,20,0,4,1,0,5,0,1,2,3,0,0
pl4u1p,22,3,18,0,41,0,6,1,2,1,0,1,2,0,0,0,0,0
pl42g1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
pl3d2v,24,23,12,20,8,3,7,1,1,0,0,0,0,0,1,0,0,0
pl32ea,14,3,10,1,4,7,7,2,0,0,0,0,0,0,0,4,1,0
pl31v3,6,4,11,1,13,0,2,0,1,2,0,0,1,0,0,0,1,0
pl301q,2,3,8,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0
pl2m54,6,12,4,1,14,0,3,0,0,0,0,1,1,0,0,0,0,0
plarq0,7,3,5,0,7,0,0,0,0,3,0,0,0,0,0,1,0,0
plaixk,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pladvq,46,41,22,23,13,0,10,0,3,1,0,1,0,0,4,1,0,1
pla6d6,9,5,8,2,12,6,4,0,3,0,0,4,0,0,1,1,0,0
pla59k,16,15,9,10,15,0,5,0,1,0,0,1,0,0,0,0,0,0
pla57b,9,17,12,3,11,1,4,0,0,0,0,0,0,0,0,0,0,0
pla3mu,5,5,6,2,6,0,3,0,2,0,0,0,0,2,1,0,0,0
pla19u,4,2,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
pla17u,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pl9yxv,4,2,5,0,10,0,1,1,1,0,0,1,1,0,0,0,0,0
pl9uvz,2,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
pl9oip,22,8,22,1,51,0,16,0,6,7,1,0,0,0,0,0,1,0
pl9ego,7,3,4,0,1,2,7,0,0,1,0,0,0,0,0,0,0,1
plj6a8,8,9,6,0,4,0,6,0,1,0,0,0,0,0,1,1,0,0
pliu8o,9,8,4,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0
plioka,11,5,19,2,39,0,8,0,2,2,0,0,0,0,0,0,1,0
pli74o,16,6,5,1,6,0,1,0,2,0,0,0,0,0,0,1,0,0
plhqpc,4,1,2,0,6,1,3,0,1,0,0,0,0,0,0,0,0,0
plgeik,5,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
plg2h0,5,1,6,1,6,0,0,0,0,1,0,2,0,0,0,0,0,0
pleswe,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pleofx,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pldr9o,11,11,7,0,2,4,5,0,0,1,0,0,0,0,0,0,0,0
pldd6m,4,6,6,0,2,4,1,0,0,0,0,1,0,0,0,0,0,0
plcl4c,1,3,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0
plcatj,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
plcasf,6,6,1,0,10,0,3,0,0,0,0,0,0,0,0,3,0,0
plbwu1,1,3,1,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0
plbdc2,8,4,14,1,14,0,4,0,1,1,0,0,0,0,2,0,0,0
plo0i8,28,39,25,20,36,0,2,0,1,0,0,0,0,0,1,0,0,0
plpihj,18,3,11,7,12,4,5,0,1,2,0,0,2,0,0,0,0,1
plpeqc,58,24,29,0,19,12,19,5,2,1,0,0,1,0,0,4,0,0
plp9d9,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
plp7w1,10,5,5,0,1,0,3,1,0,0,0,0,0,0,1,3,0,0
plowf8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
plosqu,12,9,6,1,4,2,5,2,0,0,2,0,0,0,0,4,0,0
ploawb,4,3,10,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0
plnwv1,3,9,5,0,4,0,4,1,1,0,0,1,0,0,0,0,0,0
plngnv,25,3,6,0,9,1,4,1,1,0,0,0,0,0,0,2,0,0
plndmr,6,3,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
pln7i9,5,9,7,0,1,0,1,6,1,0,0,0,0,0,0,0,0,0
pln19q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plmuam,9,24,24,5,13,2,7,3,4,1,0,2,1,0,0,0,0,1
plmg2h,5,3,7,0,2,0,1,2,1,0,1,0,0,0,0,0,0,0
pllsl1,3,1,8,0,3,3,2,0,3,0,0,0,0,0,1,0,0,0
pllshu,8,12,5,0,14,0,0,0,0,1,0,1,0,0,0,0,0,0
pll1g4,11,18,18,11,9,0,4,0,5,4,0,0,0,0,0,3,0,0
plksdm,15,6,3,0,2,0,12,1,0,0,0,3,0,0,0,0,0,0
plkqdd,5,8,7,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0
plkq8o,4,8,7,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0
plka7n,21,22,6,25,13,0,9,1,0,1,0,0,1,0,0,0,0,0
plka62,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
plk7td,9,1,7,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0
plk2fq,3,12,4,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0
plvzsd,3,6,5,3,9,0,4,0,2,0,0,3,0,0,0,0,0,0
plvrrd,2,0,1,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0
plvp4x,8,12,9,1,9,0,0,2,1,0,0,0,0,0,1,0,0,0
plvf0w,17,4,6,1,14,0,4,0,0,0,0,0,0,0,0,0,0,0
plum61,25,0,17,0,4,3,3,0,2,0,0,0,0,0,0,0,0,0
plu1q4,30,10,24,1,16,0,6,3,4,0,0,0,0,0,0,0,0,0
plu0yp,4,3,11,0,5,0,9,0,1,5,0,0,0,0,0,0,0,0
plu08e,9,19,15,3,8,0,7,0,1,1,0,0,0,1,0,0,1,0
plt1hd,40,40,19,16,8,9,6,0,3,0,0,1,0,2,0,0,1,0
pls7ra,19,49,17,22,11,0,13,0,0,0,0,4,0,2,0,0,0,0
plrjap,13,8,20,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0
plr3ji,5,3,5,0,3,0,9,0,0,0,0,0,0,0,1,1,0,0
plqoc9,10,20,7,1,13,0,3,1,2,0,0,1,0,0,2,0,0,0
plqcbr,9,5,17,0,4,0,2,1,0,0,0,0,0,0,2,0,0,0
plqbqj,4,6,5,1,5,0,0,1,0,0,0,3,0,0,0,0,0,0
ply0oy,20,15,7,1,8,1,5,0,1,0,0,0,0,0,0,0,0,0
plxz9w,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plxytb,11,36,11,4,15,1,2,1,1,0,0,0,0,0,0,0,1,0
plxhyz,13,26,25,3,17,5,10,3,0,1,0,1,1,0,2,0,0,0
plx5cy,0,2,6,0,8,0,2,0,1,2,0,0,0,0,0,0,0,0
pluwsv,3,4,8,0,13,0,4,0,0,1,0,0,1,0,0,0,0,0
plwaoi,7,5,8,1,20,2,3,1,0,0,0,4,0,0,0,0,0,0
pm5phe,21,3,5,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0
pm5fj5,16,15,6,4,3,0,7,0,1,2,0,0,0,0,0,0,0,0
pm4v44,8,9,18,3,14,0,10,0,1,2,0,0,0,0,0,0,1,0
pm4o45,11,4,9,1,13,1,6,0,1,1,0,0,0,0,2,0,0,0
pm3wnl,8,12,6,8,7,0,4,0,0,0,0,1,0,0,3,0,0,0
pm25o9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pm1nb9,1,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
pm0q23,6,5,8,3,3,0,4,0,0,3,0,0,0,0,0,0,0,0
pm0e6h,10,9,5,0,5,0,3,1,1,0,1,0,1,1,2,1,0,0
pm0dwu,10,3,20,1,13,0,7,0,1,0,0,0,0,1,0,0,0,0
plz5re,2,18,8,0,10,0,6,2,1,2,3,0,0,0,0,0,1,0
plybmu,2,2,6,3,2,0,2,0,1,0,0,0,0,0,0,1,0,0
pmbejs,11,5,8,0,32,1,7,5,4,4,3,1,0,0,0,0,1,0
pmbef6,19,5,24,0,18,0,21,1,8,0,0,1,1,0,0,0,1,1
pmbdgr,14,5,4,2,14,1,4,0,2,0,0,0,0,2,3,1,0,0
pmbcy6,3,2,1,0,0,1,3,2,0,2,0,1,0,0,0,0,0,0
pmb91x,7,11,4,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0
pmb49h,3,4,5,3,6,0,6,0,1,2,0,0,0,0,0,0,0,0
pmaaal,9,7,6,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0
pma9ot,12,4,7,0,5,0,3,0,0,0,0,1,0,0,1,0,0,0
pma67h,42,3,12,1,20,0,1,0,4,1,0,2,3,0,2,0,0,0
pm9lgb,16,22,10,9,7,0,12,0,1,0,1,0,0,0,2,0,0,0
pm9f1x,7,4,2,1,18,0,6,0,1,1,0,0,1,0,1,0,0,0
pm95ug,9,3,6,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0
pm8nly,1,3,4,2,1,0,3,2,1,0,0,0,0,0,0,1,0,0
pm6c0v,10,25,13,7,8,0,7,0,4,0,0,0,0,0,0,0,2,0
pm69fv,30,55,14,14,16,1,8,8,1,1,3,1,0,1,6,0,0,0
