id,FAC,DATE,CARDINAL,GPE,ORG,PERSON,TIME,WORK_OF_ART,ORDINAL,LOC,NORP,PRODUCT,MONEY,LAW,EVENT,PERCENT,QUANTITY,LANGUAGE
posdzx,0,13,3,8,17,10,0,0,8,1,0,3,0,0,1,2,0,0
poqqfb,0,5,0,4,1,6,1,0,1,0,3,0,0,0,0,0,0,0
pouf2m,0,25,9,20,78,32,1,0,1,0,2,0,1,0,2,0,0,0
porys1,0,7,1,8,9,8,0,0,1,0,3,0,0,0,0,0,0,0
pop7wn,0,11,3,35,20,11,0,1,3,1,6,1,0,0,0,0,0,0
pouf42,0,10,2,12,13,23,1,0,9,0,1,0,0,0,0,0,0,0
poos9b,0,11,2,0,21,12,1,0,1,0,0,0,1,1,0,0,0,0
pol2u1,0,4,0,2,4,1,2,0,4,0,2,0,0,0,0,0,0,0
pow8w6,0,5,2,4,8,5,1,0,0,0,0,0,0,0,0,0,0,0
pownzc,0,11,7,4,6,13,0,0,1,0,1,0,0,0,0,0,5,0
pow4p8,0,14,1,7,11,18,0,0,0,0,0,0,1,0,0,0,0,0
poy3ml,0,13,4,10,6,2,0,0,1,2,5,1,0,0,0,4,0,0
poznf1,1,7,1,10,5,8,0,0,1,0,0,1,0,0,1,0,0,0
pozp3m,1,18,9,6,25,7,0,1,2,0,1,0,0,2,0,0,0,0
pozxfa,2,21,8,14,12,6,1,0,0,0,0,0,0,0,0,3,0,0
poxy5s,0,13,5,11,3,13,0,0,0,0,2,0,0,0,0,3,0,0
pozcsi,0,20,11,17,19,7,0,0,1,2,0,0,1,0,0,10,0,0
poxw3c,0,12,10,10,3,5,0,0,1,0,0,1,0,0,0,4,0,0
pozxoq,1,10,2,12,16,29,1,1,1,0,0,0,0,0,0,0,3,0
poyxzp,0,5,5,33,7,12,0,0,0,2,5,0,0,0,0,0,0,0
pozvk6,0,14,9,15,15,38,0,0,1,2,2,2,0,0,0,0,5,0
pouyj8,0,9,1,2,20,3,0,0,0,0,1,0,0,0,0,1,1,0
poywym,0,14,0,4,6,4,0,0,0,0,0,0,2,0,0,0,0,0
pozvrg,0,28,4,13,10,33,1,1,1,6,1,0,3,0,0,0,0,0
pp117q,0,20,2,13,17,43,1,2,1,0,1,0,5,0,0,0,0,0
pp0u50,0,10,3,4,7,17,1,0,0,0,0,1,0,0,0,0,0,0
powx3d,0,18,5,44,13,17,2,0,4,8,13,0,0,0,0,0,5,0
poxyxs,0,2,4,7,5,1,0,0,0,0,0,0,0,0,0,2,0,0
povspi,2,10,10,3,15,49,3,0,0,0,0,0,0,0,0,0,3,0
pp2ajt,0,1,3,1,6,0,0,0,0,0,0,2,1,0,0,0,1,0
pp1s92,0,8,3,15,14,4,0,0,0,0,13,0,0,0,0,0,0,0
pp2zvr,0,11,6,55,13,24,0,0,3,3,13,0,0,0,0,0,0,0
pp0rbn,1,15,10,8,18,8,0,2,0,0,1,0,0,0,1,0,0,0
pp21cd,1,16,13,3,13,10,0,0,2,1,2,2,0,0,0,0,0,0
pp15nz,0,8,4,21,8,8,1,0,0,0,7,0,0,0,0,0,0,0
pp4hi8,0,14,7,2,17,5,2,0,1,0,1,0,3,0,0,1,0,0
pp59sk,0,8,4,4,14,19,0,0,0,0,4,0,1,0,2,0,0,0
pp4zvd,0,1,2,5,3,5,0,0,5,0,0,1,0,0,0,0,2,0
pp4h8x,0,12,12,5,37,1,0,0,1,2,0,0,1,0,0,1,0,0
pp3vzw,0,3,4,4,7,2,0,0,0,0,1,2,0,0,0,0,1,0
pp7zyx,0,4,3,5,5,6,0,0,0,0,1,1,2,0,0,0,0,0
pp3miq,1,10,7,23,18,12,0,0,0,1,18,0,0,0,1,0,0,0
pp7oyy,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0
pp8kby,2,17,21,17,27,7,0,3,0,1,28,2,0,0,0,0,0,0
pp6ndd,0,17,4,1,14,40,0,2,5,0,0,0,1,0,0,1,0,0
pp6hkz,1,22,7,4,20,23,2,0,7,3,3,2,4,0,0,0,2,0
ppbayx,0,10,12,14,17,14,3,0,0,0,0,0,2,0,0,0,4,0
ppci3r,0,12,4,8,6,3,2,0,1,0,2,4,0,0,0,3,0,0
ppcbbs,1,15,9,12,8,14,0,0,2,1,8,1,1,0,0,1,0,0
ppczzq,0,3,2,1,3,1,1,0,0,0,1,0,0,0,0,1,0,1
ppbm2f,3,15,1,13,5,12,0,0,0,5,1,0,0,0,0,0,8,0
ppbidf,0,6,7,16,17,11,0,0,2,2,6,0,3,0,0,2,4,0
ppet38,1,10,6,5,10,5,2,0,1,1,0,0,0,0,0,0,0,0
ppccb5,1,9,3,3,8,3,1,0,0,1,0,0,0,0,0,0,0,0
ppg0dm,0,12,7,2,2,38,1,0,3,0,0,0,0,0,0,0,1,0
ppcb9a,0,6,10,17,11,3,0,0,0,0,0,0,0,0,0,4,0,0
ppew8i,0,0,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0
ppdb64,0,9,3,6,2,3,0,0,1,0,0,0,0,0,0,0,0,0
ppe1oh,0,8,1,4,15,10,2,0,0,0,0,0,0,0,0,0,0,0
ppg2ev,0,15,12,27,21,15,2,0,1,0,1,2,0,0,0,2,2,0
ppgnnn,0,10,1,5,9,5,2,0,0,1,1,0,1,0,0,0,0,0
ppdceh,0,2,1,4,6,6,0,0,0,0,1,0,4,0,0,0,0,0
ppfsx9,0,9,3,5,7,13,2,0,0,0,15,0,0,0,1,0,0,0
ppg2vf,0,10,3,11,7,9,0,1,1,1,0,1,3,0,0,1,0,0
ppg1l9,1,6,0,8,1,15,2,0,1,2,1,0,4,0,0,0,0,0
ppcjfv,0,7,1,14,12,1,0,0,1,0,5,0,2,0,1,0,0,0
ppf73n,0,11,5,3,9,5,0,0,4,0,0,0,1,0,0,0,0,0
pp9l7p,0,4,1,7,1,3,0,0,0,0,2,0,0,0,0,0,2,0
ppff1t,0,9,1,11,16,6,0,0,1,0,2,0,0,0,0,0,0,0
pplmgi,0,4,2,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0
ppmckh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppjcam,0,25,3,25,27,19,0,1,2,0,0,0,2,0,0,0,0,0
ppngd4,0,6,5,4,7,14,1,0,0,0,0,0,2,0,0,0,0,0
ppkpw5,0,3,3,2,6,7,2,1,0,0,0,2,0,0,0,0,0,0
ppl14t,1,14,21,9,14,9,3,0,6,0,6,4,1,1,0,0,3,0
ppkjas,0,5,0,1,1,6,1,0,0,0,0,1,0,0,0,0,0,0
ppm8eg,1,17,9,19,17,22,1,3,1,0,5,3,0,2,0,0,0,1
ppldr9,2,25,9,5,22,17,10,1,1,2,0,1,0,0,1,0,0,0
ppjacc,0,17,2,10,17,41,4,0,1,0,0,0,0,0,0,0,1,0
ppn0iy,0,8,3,1,46,7,0,0,1,0,2,2,1,0,0,0,0,0
ppn2wa,0,9,3,7,23,11,0,3,0,0,0,0,6,0,0,2,0,0
ppknvt,0,10,1,5,33,10,0,0,0,1,0,2,0,0,0,0,0,0
ppm8gi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ppobx3,0,14,3,9,4,20,1,0,0,0,1,0,1,0,0,0,0,0
ppp90z,1,13,4,13,9,12,0,0,1,0,2,0,0,0,0,0,0,0
ppoxax,0,8,1,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0
pply6x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppq6u0,0,13,6,9,6,12,0,1,1,3,1,0,4,0,0,5,1,0
ppqrla,1,25,9,10,22,18,1,0,5,0,0,0,0,0,0,0,0,0
ppspzw,0,1,0,2,9,4,1,0,0,1,0,0,0,0,0,0,0,0
ppv4fd,1,9,1,6,1,12,0,0,3,0,0,0,0,0,0,0,3,0
ppqsla,0,9,8,10,13,8,1,0,4,1,3,1,0,0,0,0,0,0
ppxhzv,0,7,4,7,21,5,1,0,0,0,0,0,0,0,0,0,0,0
ppr8jc,1,6,1,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0
ppsw7f,11,15,12,8,22,7,1,0,0,2,0,0,0,0,0,0,14,0
ppwgbp,0,5,4,1,9,5,0,0,0,0,1,1,0,0,0,0,1,0
pprtfd,0,13,15,8,12,7,0,0,1,0,1,2,0,0,0,4,0,0
ppunjk,0,8,1,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0
ppxml0,0,2,7,10,13,8,0,0,0,0,1,0,0,0,0,0,0,0
ppv3rn,0,6,5,9,17,8,0,0,0,0,1,0,3,0,0,1,0,0
ppxgg7,0,6,2,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0
ppqic5,0,9,9,5,10,11,0,4,1,1,2,0,1,0,0,0,0,0
ppwf69,1,5,3,7,1,6,0,0,1,5,1,0,2,0,0,0,0,0
ppv6k1,0,22,6,22,10,14,5,0,5,9,8,0,0,0,0,0,2,0
ppxkfh,0,14,18,17,27,13,1,0,1,3,11,1,1,0,0,0,0,0
ppxftt,4,5,4,3,8,17,1,0,0,0,5,0,0,0,3,0,0,0
ppy549,0,6,9,7,20,5,0,0,0,0,3,1,2,0,0,0,0,0
ppv8xs,0,17,10,1,14,2,5,1,1,0,1,1,2,2,0,0,0,0
ppzel8,0,9,4,4,39,8,0,0,1,0,0,0,1,0,0,1,0,0
ppyv0j,7,11,10,5,14,7,1,0,0,2,0,0,0,0,0,0,14,0
ppzybb,0,9,8,9,7,4,3,0,0,1,1,1,1,0,0,0,0,0
pq17wk,0,22,21,37,14,20,1,0,3,0,2,1,0,1,0,0,0,0
ppyv5p,2,3,4,4,25,2,3,0,1,0,0,0,0,0,0,0,0,0
ppz0kz,0,3,4,4,9,6,0,0,0,3,0,0,0,0,0,0,0,0
ppz48g,3,12,10,15,18,13,2,0,1,1,0,0,0,0,0,0,2,0
ppz357,0,15,4,22,26,17,0,0,2,1,7,0,0,0,0,0,0,0
ppz9se,0,18,9,25,18,31,1,1,6,0,1,2,0,0,0,1,0,0
ppzbbm,0,4,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0
pq10tf,0,5,6,4,7,8,0,1,0,3,1,0,0,0,0,0,0,0
ppzr0g,0,30,5,27,17,12,0,1,2,6,3,0,4,0,0,4,4,0
pq3zif,0,19,4,12,11,17,2,0,0,1,0,0,0,0,0,0,0,0
ppziml,0,4,0,3,4,0,1,0,0,0,1,0,0,0,0,0,1,0
ppzj03,2,21,2,15,14,18,0,0,0,0,0,0,0,0,0,0,0,0
ppyesa,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
pq3ovb,0,14,4,1,37,12,0,0,0,0,0,0,8,0,0,0,0,0
pq38vt,0,25,8,12,21,10,0,0,2,0,0,0,2,1,0,4,0,0
pq4djb,0,6,7,1,4,1,0,0,0,0,1,0,2,0,0,1,0,0
pq39vw,1,8,1,1,9,9,0,0,1,1,1,0,0,0,0,0,0,0
pq0xjt,3,9,3,4,6,15,3,0,0,0,0,0,1,0,0,0,0,0
ppzv3n,0,10,12,14,8,7,1,0,1,0,0,0,0,0,0,0,0,0
pq4dvz,0,2,5,9,3,2,0,0,0,0,1,1,0,0,0,0,0,0
pq4bhl,0,4,3,4,17,4,0,0,0,0,0,0,2,0,0,3,0,0
pq5ets,0,8,3,10,6,4,0,0,1,0,5,0,0,0,0,2,0,0
pq62lw,0,15,13,10,2,10,1,0,5,0,1,1,0,0,0,1,0,0
pq6agz,0,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
pq9c1a,0,2,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0
pq7bwm,0,23,8,14,47,19,1,0,8,0,9,4,0,0,0,2,0,0
pq4nm7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pq4qg0,1,7,0,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0
pq6flt,0,7,5,9,17,8,0,0,1,0,0,0,0,0,0,0,0,0
pq4qh6,2,12,4,7,0,6,2,0,0,0,0,0,0,0,0,0,0,0
pqa9be,0,5,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0
pqa5a6,0,10,5,9,2,25,2,0,0,0,1,0,1,0,0,0,2,0
pq5nj1,0,13,11,7,17,19,0,1,2,1,1,0,0,0,0,9,0,0
pq5idt,0,6,2,13,22,7,0,1,0,0,12,1,1,0,0,0,0,0
pqa23d,1,6,1,4,9,19,2,0,2,0,0,0,0,0,0,0,1,0
pq72bf,0,26,14,76,20,23,1,0,0,2,26,1,0,3,1,0,8,0
pq8dnx,0,13,1,41,11,15,1,0,1,4,10,0,1,0,0,0,0,0
pq6hdz,0,4,0,3,3,5,0,3,0,0,4,0,0,4,0,0,2,0
pq5aua,0,8,4,4,7,5,1,0,0,0,5,2,1,0,0,0,0,0
pq52i9,0,3,1,0,12,0,1,0,3,9,0,2,0,0,0,0,2,0
pqb3g7,0,16,6,17,6,20,1,2,2,0,0,1,1,0,0,0,0,0
pqbhti,0,8,5,3,5,1,0,0,1,0,0,0,1,1,0,0,0,0
pqbl48,0,37,5,24,23,14,1,0,0,6,3,1,2,1,0,4,0,0
pqc21q,1,4,2,0,18,3,0,0,0,0,0,0,0,0,0,1,0,0
pqa1j4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pqbx6x,0,7,1,9,6,13,1,0,0,0,1,0,1,0,0,0,0,0
pqd64z,5,32,1,31,34,45,2,0,1,4,0,1,1,0,0,0,1,0
pqe0zv,0,8,0,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0
pqem05,0,2,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0
pqdrfh,0,12,7,11,5,4,0,0,0,0,1,0,0,0,0,0,0,0
pqi92o,4,6,5,2,5,1,0,0,2,1,0,0,0,0,0,0,0,0
pqdrwt,0,16,5,13,16,9,2,0,0,0,1,0,3,0,0,0,0,0
pqjkve,5,23,5,15,30,43,5,0,2,0,0,0,0,1,0,0,2,0
pqftkn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqjnnj,2,19,13,11,19,20,1,0,1,0,3,0,0,0,0,0,0,0
pqgh9i,0,13,3,10,12,10,1,0,1,3,0,0,7,1,0,0,1,0
pqfpir,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pqix4d,0,11,4,9,8,4,0,0,6,0,0,0,2,6,0,0,0,0
pqil31,6,13,4,10,19,3,4,0,1,1,0,0,6,0,0,3,10,0
pqh5um,1,12,8,4,6,9,0,0,1,0,1,0,3,0,1,0,0,0
pqdtwu,2,17,8,7,25,2,0,0,1,0,0,0,0,0,0,0,0,0
pqmx2f,0,6,5,7,10,8,0,1,3,0,0,1,1,0,0,0,0,0
pqlgas,0,10,8,18,22,10,0,0,0,3,2,1,0,2,0,0,1,0
pqoz12,1,25,6,4,15,20,0,0,0,0,0,1,2,0,0,0,0,0
pqm297,0,3,3,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0
pqkp4y,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pqnzf1,0,12,1,8,22,9,3,0,3,0,2,0,2,0,0,0,0,0
pqm1en,0,18,2,15,24,26,0,0,0,0,4,0,0,0,0,0,0,0
pqmw5q,4,12,27,31,8,11,5,0,0,3,0,0,0,0,0,0,0,0
pqp5hj,1,10,3,6,10,7,1,0,0,0,0,0,0,0,0,0,6,0
pqn07u,0,13,3,5,3,15,0,0,1,0,4,0,0,0,1,0,0,0
pqludm,0,7,10,12,39,16,2,0,7,0,0,3,4,0,0,0,0,0
pqpmdp,0,6,0,12,9,11,0,1,2,0,0,0,0,0,0,0,0,0
pqnzqc,1,16,12,11,12,16,2,0,0,4,12,0,0,0,0,0,0,0
pqtddi,0,7,7,2,7,7,0,0,2,0,2,0,4,0,0,1,0,0
pqr8dr,0,13,6,16,29,13,1,0,1,0,2,4,0,0,0,0,0,0
pqvcfq,1,7,1,4,15,8,0,1,0,0,2,0,1,0,0,0,3,0
pqv6c6,1,7,1,6,9,4,0,0,0,0,0,0,0,0,0,0,0,0
pqrwzv,0,32,12,71,19,17,3,0,1,3,23,1,1,0,1,0,4,0
pqwbdl,0,7,6,9,20,8,1,1,0,0,1,6,0,0,0,0,0,0
pqti6d,8,17,14,12,22,8,1,0,0,2,0,1,0,0,0,1,17,0
pqr5cj,1,12,9,3,20,20,4,1,4,2,0,4,5,0,0,0,3,0
pqsyrf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pqqxyo,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
pqr73u,1,4,1,6,7,7,0,1,0,0,5,0,0,0,0,0,0,1
pqxu8c,0,16,3,12,7,13,0,0,1,0,0,0,1,0,0,0,0,0
pqybfr,0,6,5,2,14,11,0,0,0,0,4,0,0,0,0,5,0,0
pqxosw,0,14,3,8,26,7,0,0,1,2,5,0,4,0,0,1,0,0
pqxb22,0,2,3,18,1,3,0,0,2,1,2,0,1,0,0,0,0,0
pqy1vw,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
pqye5x,0,9,1,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0
pr0dsu,0,7,5,4,0,3,0,0,1,0,2,2,0,0,0,1,0,0
pr1c69,0,6,7,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0
pr03bp,4,8,10,3,21,9,0,0,3,4,0,1,0,0,0,5,0,0
pr2m5d,0,10,7,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0
pr3rq3,0,3,1,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0
pr2na6,0,11,4,9,6,0,0,0,1,0,4,1,2,0,1,4,0,0
pr5k77,0,1,1,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0
pqz0dv,0,21,12,31,23,20,3,0,0,3,17,0,0,1,0,0,4,0
pr1g36,5,4,2,4,10,6,1,0,0,0,1,2,0,0,0,0,0,0
pr2382,1,17,6,8,6,2,1,1,4,2,0,0,0,0,0,0,3,0
pr200s,1,9,3,2,10,12,2,0,6,6,2,0,4,0,0,0,5,0
pr4gac,0,12,2,28,4,17,0,0,4,0,9,0,3,0,0,0,0,0
pr2i7m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pr5uae,0,3,11,5,39,10,0,0,0,0,1,0,2,0,0,1,0,0
pr2iw2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pr61za,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pr1d3l,1,15,3,16,23,20,0,0,0,9,3,0,2,0,0,0,0,0
pr5z2k,1,25,12,15,7,85,2,0,0,2,1,2,2,0,0,1,3,0
pr8d09,0,12,10,34,12,8,5,0,0,1,0,0,1,2,1,0,2,0
pr9hj5,0,13,2,5,19,6,0,3,5,0,4,0,0,0,0,1,0,0
pr9tr7,0,1,1,0,2,7,0,0,0,0,0,0,6,0,0,8,0,0
pr9rym,0,9,6,4,11,7,1,0,1,0,1,0,0,0,0,0,0,0
pr83qa,0,29,10,15,12,25,0,0,3,0,5,4,0,0,0,2,0,0
pr75kd,0,2,3,2,7,0,0,0,0,0,1,0,1,0,0,0,0,0
praoia,0,4,3,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0
prb5my,8,37,9,41,49,108,10,0,3,6,0,0,1,2,0,0,3,0
pr96h2,1,17,11,41,6,11,1,0,0,2,18,0,0,0,0,0,0,0
pra4hp,0,24,13,24,15,14,0,2,2,1,25,0,1,1,0,0,0,1
prab7k,3,11,17,5,9,15,0,3,1,0,18,0,2,0,4,0,0,3
prals4,0,6,4,6,9,1,0,0,0,1,5,3,0,0,0,0,0,0
pr8um1,0,6,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0
prc75p,0,3,1,3,1,4,0,0,2,0,3,0,0,0,0,0,0,0
pr0miv,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
preejl,0,4,2,2,2,6,0,2,0,0,0,0,0,0,0,0,0,0
prdurs,0,15,0,13,6,11,0,0,1,0,1,0,1,3,0,1,0,0
prgnnl,6,25,4,25,47,61,6,0,4,5,0,0,1,0,0,1,4,0
prey83,0,10,1,5,1,4,0,0,1,0,0,1,0,0,0,0,0,0
prctil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prdgxu,0,1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0
prcqyk,0,1,5,6,9,6,3,0,0,0,0,0,0,0,0,0,3,0
prewg7,0,6,2,7,6,4,0,0,4,0,0,1,0,0,0,4,0,0
pres8y,0,13,2,22,20,19,2,0,0,0,12,0,0,0,1,0,0,0
prdrp9,0,7,5,3,1,3,0,0,2,0,1,0,0,0,0,2,0,0
prh6xz,1,1,0,5,4,1,0,0,0,0,3,0,0,0,0,0,0,0
prg9ir,1,12,10,9,7,16,4,0,0,1,3,0,0,0,0,0,3,0
prcjle,2,2,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
prh2ww,4,7,0,4,27,8,0,0,1,1,1,0,6,1,0,0,5,0
prdfhw,1,13,6,30,5,24,2,0,2,1,16,0,0,0,0,0,0,0
prixjz,1,27,22,76,17,18,0,0,1,3,16,2,1,0,1,0,4,0
prjkca,0,9,16,14,9,3,1,0,1,0,1,2,0,0,0,2,0,0
prkpta,0,11,8,6,15,6,0,0,0,1,1,0,0,0,0,0,0,0
pray2o,0,7,6,13,13,17,1,0,0,1,0,0,0,0,2,0,3,0
prptym,0,7,5,7,6,8,0,0,1,0,2,0,0,0,0,0,2,0
profhz,0,14,4,13,14,1,3,0,1,1,5,0,2,0,0,5,0,0
prpjvf,0,36,22,45,24,3,0,0,5,1,7,1,0,0,0,2,2,0
prp8sg,1,2,2,6,6,4,0,0,0,0,0,1,0,0,0,0,0,0
prsim5,0,41,9,8,30,8,1,0,1,2,0,0,2,0,0,23,0,0
prpskc,0,27,12,36,37,27,0,0,0,3,5,1,6,0,0,2,9,0
prm1qc,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0
prly2j,1,21,1,23,11,13,0,0,0,0,12,0,0,0,5,0,0,0
prufkf,3,39,25,11,109,20,2,1,1,0,0,3,14,1,0,4,2,0
prx81m,0,7,1,10,3,18,0,0,1,0,2,0,2,0,0,0,0,0
prwd7c,3,24,1,19,28,26,6,0,0,4,0,1,0,0,0,1,1,0
prtmlz,0,10,1,2,16,7,2,0,0,1,0,0,5,0,0,8,0,0
prwacv,3,14,5,17,17,11,0,0,8,0,2,0,21,2,0,0,1,0
prt0ve,0,3,6,5,5,1,0,0,1,1,2,0,0,0,0,0,2,0
prtuep,0,17,7,14,19,37,0,1,1,0,15,0,0,0,0,1,0,0
prv51o,4,11,1,2,7,11,1,1,0,0,0,1,1,0,3,0,0,0
prubcv,2,8,13,6,12,5,0,0,0,3,0,1,0,0,0,0,3,0
prvk2b,1,21,1,17,17,9,0,0,2,1,3,0,0,0,0,1,0,0
pryydc,0,9,9,3,24,26,0,1,1,0,2,0,2,0,0,0,0,0
prthot,0,44,22,56,35,3,0,0,7,1,7,1,0,0,0,2,2,0
prxitn,0,9,1,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0
prwy5h,0,11,8,16,23,15,0,1,0,2,1,0,0,0,4,0,2,0
pryd6h,0,23,12,14,27,15,1,2,6,0,1,1,0,0,0,5,0,0
prtyb6,1,0,2,3,6,0,1,0,0,0,0,1,0,0,0,0,0,0
prwufj,0,4,7,6,4,4,2,0,1,0,3,0,0,0,0,0,1,1
prz9sm,0,2,0,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0
pryx1a,0,4,3,6,17,5,0,0,0,1,4,0,0,0,0,5,0,0
pryuvp,0,15,6,2,12,10,10,0,0,0,0,0,0,0,0,0,0,0
pryfih,0,3,6,6,3,3,0,0,0,1,10,0,3,0,0,0,0,0
prx1c6,0,12,4,8,12,8,1,0,0,0,0,1,2,0,0,2,0,0
prymmj,3,2,5,11,18,30,3,0,0,0,0,1,0,0,0,0,0,0
pryfqp,0,8,5,9,6,8,0,0,1,0,2,0,0,0,0,0,0,0
prz7sp,0,13,6,23,12,12,0,0,0,0,5,2,5,0,2,2,0,0
ps1pxv,0,21,11,9,13,7,0,0,1,1,3,0,1,0,1,0,0,0
ps3e92,0,7,0,1,14,13,0,0,3,0,0,0,0,0,0,0,0,0
ps2pb8,1,22,3,8,17,23,3,0,1,3,0,0,0,0,0,1,0,0
ps3hmm,1,17,6,9,14,11,1,2,1,1,0,1,1,0,0,0,0,0
ps0324,2,12,2,9,9,20,1,0,0,0,1,0,3,0,0,0,0,0
ps4tyd,0,5,0,5,7,3,0,2,0,0,0,0,0,0,0,0,0,0
ps2f0s,1,7,2,2,3,5,2,0,1,0,0,1,0,0,0,0,0,0
ps4mv9,0,7,3,10,15,18,0,0,0,0,0,0,1,1,1,0,0,0
przok6,0,10,1,4,5,10,2,0,0,0,0,0,1,0,1,0,0,0
ps456e,1,12,1,8,8,13,0,0,0,0,0,1,0,0,0,0,0,0
ps5u7q,0,28,18,21,25,16,0,0,4,0,12,1,2,0,1,4,1,1
ps4wjw,0,7,1,2,19,2,0,1,0,0,0,0,0,0,0,0,0,0
ps3kid,1,18,9,44,16,23,0,0,1,1,10,0,0,0,0,0,3,0
ps59u8,0,13,1,4,9,18,0,0,0,0,0,0,1,0,0,0,0,0
ps3ma8,0,4,0,0,2,8,0,5,0,0,0,1,0,0,0,0,0,0
ps5k5e,0,13,8,5,28,3,0,1,2,0,0,3,1,0,0,0,0,0
pryuj8,0,4,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0
ps1esm,0,15,7,2,31,17,0,0,1,2,0,1,4,0,0,0,0,0
przxat,0,6,5,3,7,4,1,0,0,0,0,0,0,0,0,0,0,0
ps6ugb,2,12,5,11,15,3,0,0,0,0,0,0,0,0,0,0,0,0
ps6kqi,1,2,2,5,2,4,2,0,0,0,0,0,0,0,0,0,1,0
ps7i6v,5,3,2,5,10,6,1,0,0,0,0,1,0,0,0,0,0,0
ps78ba,0,3,4,6,5,0,0,0,0,0,1,0,2,0,0,0,0,0
ps7n9v,0,9,6,7,6,3,1,0,4,0,0,0,15,0,0,1,0,0
ps96kp,0,4,0,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0
ps8ope,1,6,0,6,6,9,0,0,1,0,0,0,0,0,0,0,0,0
psfufu,3,24,14,25,36,36,1,0,1,8,5,5,2,0,2,4,2,0
psbaaz,0,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
psao4p,0,0,1,3,5,0,0,0,0,0,1,0,1,0,0,0,0,0
psevbj,0,2,0,12,3,15,0,0,0,0,4,1,3,0,0,0,0,0
psb23v,0,17,4,15,17,28,0,0,1,0,18,2,1,0,0,0,0,0
psfhq2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ps9bev,1,3,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0
psff85,0,11,4,5,14,8,0,1,3,0,4,3,1,0,0,0,0,0
psd2an,0,9,9,21,19,0,0,0,1,0,5,0,0,0,0,0,0,0
psbade,0,2,1,6,3,3,0,1,1,0,0,0,1,0,0,0,2,0
psbboq,0,6,1,4,11,4,0,1,0,3,1,0,2,0,0,0,0,0
ps9lid,0,4,4,3,3,2,1,1,0,0,0,0,1,0,0,0,2,0
psgksv,0,8,8,2,15,7,0,0,3,0,0,1,0,0,0,5,0,0
psgisu,1,10,3,2,9,2,0,0,0,3,0,0,2,0,1,0,0,0
psf061,0,12,9,10,9,14,3,0,0,2,1,0,1,0,0,0,3,0
pskwqa,0,2,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
psgyb3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
